[Shoot] 時間:  0.22s | 弾数: 59/60  | Pellets: 1 | Dmg:         1 | Buffs: None
[Shoot] 時間: 45.90s | 弾数: 40/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 45.98s | 弾数: 39/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 46.07s | 弾数: 38/60  | Pellets: 1 | Dmg:    14,925 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 46.15s | 弾数: 37/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 46.23s | 弾数: 36/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 46.32s | 弾数: 35/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 46.40s | 弾数: 34/60  | Pellets: 1 | Dmg:    14,925 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 46.48s | 弾数: 33/60  | Pellets: 1 | Dmg:    11,194 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 46.57s | 弾数: 32/60  | Pellets: 1 | Dmg:    11,194 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 46.65s | 弾数: 31/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 46.73s | 弾数: 30/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 46.82s | 弾数: 29/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 46.90s | 弾数: 28/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 46.98s | 弾数: 27/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 47.07s | 弾数: 26/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 47.15s | 弾数: 25/60  | Pellets: 1 | Dmg:    18,657 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 47.23s | 弾数: 24/60  | Pellets: 1 | Dmg:    14,925 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 47.32s | 弾数: 23/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 47.40s | 弾数: 22/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 47.48s | 弾数: 21/60  | Pellets: 1 | Dmg:    11,194 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 47.57s | 弾数: 20/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 47.65s | 弾数: 19/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 47.73s | 弾数: 18/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 47.82s | 弾数: 17/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 47.90s | 弾数: 16/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 47.98s | 弾数: 15/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 48.07s | 弾数: 14/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 48.15s | 弾数: 13/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 48.23s | 弾数: 12/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 48.32s | 弾数: 11/60  | Pellets: 1 | Dmg:    14,925 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 48.40s | 弾数: 10/60  | Pellets: 1 | Dmg:    14,925 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 48.48s | 弾数:  9/60  | Pellets: 1 | Dmg:    11,194 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 48.57s | 弾数:  8/60  | Pellets: 1 | Dmg:    11,194 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 48.65s | 弾数:  7/60  | Pellets: 1 | Dmg:    11,194 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 48.73s | 弾数:  6/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 48.82s | 弾数:  5/60  | Pellets: 1 | Dmg:    11,194 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 48.90s | 弾数:  4/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 48.98s | 弾数:  3/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 49.07s | 弾数:  2/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 49.15s | 弾数:  1/60  | Pellets: 1 | Dmg:    14,925 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Shoot] 時間: 49.23s | 弾数:  0/60  | Pellets: 1 | Dmg:     7,463 | Buffs: hit_rate_buff:0.10 | atk_buff_fixed:7461.71 | reload_speed_rate:0.40
[Buff] Applied Burst: パイレーツランチ_Stage_0 (max_hp_overflow: 389701.9607) to Dummy_B2
[Heal] Dummy_B2 received heal (Val: 260147 -> Actual: 129555) (Src: Burst: パイレーツランチ_Stage_1, HP: 389703/1)
[Buff] Applied Burst: パイレーツランチ_Stage_2 (atk_buff_fixed: 6411.2763) to Dummy_B2
[Buff] Applied S1: ヒトデ（形）オムライス (Stages)_Stage_0 (heal_effectiveness_buff: 0.3096) to Dummy_B2
[Buff] Applied S1: ヒトデ（形）オムライス (Stages)_Stage_1 (split_dmg_buff: 0.304) to Dummy_B2
[Shoot] 時間: 50.20s | 弾数: 59/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 50.28s | 弾数: 58/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 50.37s | 弾数: 57/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 50.45s | 弾数: 56/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 50.53s | 弾数: 55/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 50.62s | 弾数: 54/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 50.70s | 弾数: 53/60  | Pellets: 1 | Dmg:    34,685 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 50.78s | 弾数: 52/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 50.87s | 弾数: 51/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 50.95s | 弾数: 50/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 51.03s | 弾数: 49/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 51.12s | 弾数: 48/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 51.20s | 弾数: 47/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 51.28s | 弾数: 46/60  | Pellets: 1 | Dmg:    41,622 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 51.37s | 弾数: 45/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 51.45s | 弾数: 44/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 51.53s | 弾数: 43/60  | Pellets: 1 | Dmg:    34,685 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 51.62s | 弾数: 42/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 51.70s | 弾数: 41/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 51.78s | 弾数: 40/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 51.87s | 弾数: 39/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 51.95s | 弾数: 38/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 52.03s | 弾数: 37/60  | Pellets: 1 | Dmg:    27,748 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 52.12s | 弾数: 36/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 52.20s | 弾数: 35/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 52.28s | 弾数: 34/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 52.37s | 弾数: 33/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 52.45s | 弾数: 32/60  | Pellets: 1 | Dmg:    34,685 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 52.53s | 弾数: 31/60  | Pellets: 1 | Dmg:    27,748 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 52.62s | 弾数: 30/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 52.70s | 弾数: 29/60  | Pellets: 1 | Dmg:    27,748 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 52.78s | 弾数: 28/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 52.87s | 弾数: 27/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 52.95s | 弾数: 26/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 53.03s | 弾数: 25/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 53.12s | 弾数: 24/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 53.20s | 弾数: 23/60  | Pellets: 1 | Dmg:    34,685 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 53.28s | 弾数: 22/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 53.37s | 弾数: 21/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 53.45s | 弾数: 20/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 53.53s | 弾数: 19/60  | Pellets: 1 | Dmg:    27,748 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 53.62s | 弾数: 18/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 53.70s | 弾数: 17/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 53.78s | 弾数: 16/60  | Pellets: 1 | Dmg:    41,622 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 53.87s | 弾数: 15/60  | Pellets: 1 | Dmg:    41,622 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 53.95s | 弾数: 14/60  | Pellets: 1 | Dmg:    27,748 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 54.03s | 弾数: 13/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 54.12s | 弾数: 12/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 54.20s | 弾数: 11/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 54.28s | 弾数: 10/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 54.37s | 弾数:  9/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 54.45s | 弾数:  8/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 54.53s | 弾数:  7/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 54.62s | 弾数:  6/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 54.70s | 弾数:  5/60  | Pellets: 1 | Dmg:    27,748 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 54.78s | 弾数:  4/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 54.87s | 弾数:  3/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 54.95s | 弾数:  2/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 55.03s | 弾数:  1/60  | Pellets: 1 | Dmg:    20,811 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 55.12s | 弾数:  0/60  | Pellets: 1 | Dmg:    27,748 | Buffs: heal_effectiveness_buff:0.31 | hit_rate_buff:0.10 | max_hp_overflow:389701.96 | atk_buff_fixed:13872.99 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 56.08s | 弾数: 59/60  | Pellets: 1 | Dmg:     9,618 | Buffs: max_hp_overflow:389701.96 | atk_buff_fixed:6411.28 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 56.17s | 弾数: 58/60  | Pellets: 1 | Dmg:     9,618 | Buffs: max_hp_overflow:389701.96 | atk_buff_fixed:6411.28 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 56.25s | 弾数: 57/60  | Pellets: 1 | Dmg:     9,618 | Buffs: max_hp_overflow:389701.96 | atk_buff_fixed:6411.28 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 56.33s | 弾数: 56/60  | Pellets: 1 | Dmg:     9,618 | Buffs: max_hp_overflow:389701.96 | atk_buff_fixed:6411.28 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 56.42s | 弾数: 55/60  | Pellets: 1 | Dmg:    12,825 | Buffs: max_hp_overflow:389701.96 | atk_buff_fixed:6411.28 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 56.50s | 弾数: 54/60  | Pellets: 1 | Dmg:    19,237 | Buffs: max_hp_overflow:389701.96 | atk_buff_fixed:6411.28 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 56.58s | 弾数: 53/60  | Pellets: 1 | Dmg:    12,825 | Buffs: max_hp_overflow:389701.96 | atk_buff_fixed:6411.28 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 56.67s | 弾数: 52/60  | Pellets: 1 | Dmg:     9,618 | Buffs: max_hp_overflow:389701.96 | atk_buff_fixed:6411.28 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 56.75s | 弾数: 51/60  | Pellets: 1 | Dmg:     9,618 | Buffs: max_hp_overflow:389701.96 | atk_buff_fixed:6411.28 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 56.83s | 弾数: 50/60  | Pellets: 1 | Dmg:     9,618 | Buffs: max_hp_overflow:389701.96 | atk_buff_fixed:6411.28 | split_dmg_buff:0.30 | reload_speed_rate:0.40
[Shoot] 時間: 56.92s | 弾数: 49/60  | Pellets: 1 | Dmg:    12,825 | Buffs: max_hp_overflow:389701.96 | atk_buff_fixed:6411.28 | split_dmg_buff:0.30 | reload_speed_rate:0.40
